POP,LOCAL,HAB,COND,Air Temp,HGR,INC,SOIL,VEG,ROCK,ROCK_RM,WALL,ROCKD,SOIL1,VEG1,ROCK1,SOIL1_T,VEG1_T,ROCK1_T,SUBTEMP,APPROACH,FLIGHT,REFUGE,REFUGETEMP,SOIL2,VEG2,ROCK2,SOIL2_T,VEG2_T,ROCK2_T,COLOR,TAIL
(4)Luilhas,Lanhoso,NAT,BURN,14.2,15,30,0,0,1,0,0,40,0.1,0.6,0.3,0.100167421,0.643501109,0.304692654,6.5,250,35,rock,3.5,0,0.4,0.6,0,0.411516846,0.643501109,Spot,ok
(4)Luilhas,Lanhoso,NAT,BURN,15.5,20,90,0,0,1,0,0,80,0,0.4,0.6,0,0.411516846,0.643501109,20,240,40,veg,6.5,0,0.6,0.4,0,0.643501109,0.411516846,Unif,ok
(4)Luilhas,Lanhoso,NAT,BURN,17.3,0,20,0,0,0,1,0,RM,0,0,1,0,0,1.570796327,19.6,445,150,rock,25.1,0,0.4,0.6,0,0.411516846,0.643501109,Unif,reg
(4)Luilhas,Lanhoso,NAT,BURN,15.8,25,90,0,0,1,0,0,160,0,0.6,0.4,0,0.643501109,0.411516846,24.4,190,160,rock,35.2,0,0.6,0.4,0,0.643501109,0.411516846,Unif,reg
(4)Luilhas,Lanhoso,NAT,BURN,18.4,75,0,0,0,1,0,0,150,0,0.4,0.6,0,0.411516846,0.643501109,34.3,165,10,rock,21.6,0,0.1,0.9,0,0.100167421,1.119769515,Spot,ok
(4)Luilhas,Lanhoso,NAT,BURN,15.7,15,0,0,0,1,0,0,20,0,0.4,0.6,0,0.411516846,0.643501109,20.6,265,25,veg,3.7,0,0.4,0.6,0,0.411516846,0.643501109,Unif,reg
(4)Luilhas,Lanhoso,NAT,BURN,16.2,25,0,0,0,1,0,0,70,0,0.7,0.3,0,0.775397497,0.304692654,36.9,265,25,veg,23.3,0,0.7,0.3,0,0.775397497,0.304692654,Unif,reg
(4)Luilhas,Lanhoso,NAT,BURN,14.8,35,0,0,0,1,0,0,75,0,0.7,0.3,0,0.775397497,0.304692654,31.7,365,75,veg,17.5,0,0.4,0.6,0,0.411516846,0.643501109,Spot,ok
(4)Luilhas,Lanhoso,NAT,BURN,15.8,0,0,0,0,0,1,0,RM,0,0.2,0.8,0,0.201357921,0.927295218,36.6,245,5,rock,16.9,0,0.2,0.8,0,0.201357921,0.927295218,Spot,reg
(4)Luilhas,Lanhoso,NAT,BURN,14.5,15,60,0,0,1,0,0,250,0,0.5,0.5,0,0.523598776,0.523598776,36.7,310,10,veg,15.1,0,0.6,0.4,0,0.643501109,0.411516846,Unif,reg
(4)Luilhas,Lanhoso,NAT,BURN,20,0,0,0,0,1,0,0,20,0.7,0.1,0.2,0.775397497,0.100167421,0.201357921,34.8,235,70,veg,46.3,0.5,0.2,0.6,0.523598776,0.201357921,0.643501109,Unif,ok
(4)Luilhas,Lanhoso,NAT,BURN,16.3,50,0,0,0,0,1,0,RM,0,0.1,0.9,0,0.100167421,1.119769515,44.4,80,40,rock,19.8,0,0.1,0.9,0,0.100167421,1.119769515,Unif,reg
(4)Luilhas,Lanhoso,NAT,BURN,18.1,55,60,0,0,0,1,0,RM,0,0.1,0.9,0,0.100167421,1.119769515,24.6,250,55,veg,12.6,0,0.2,0.8,0,0.201357921,0.927295218,Unif,ok
(4)Luilhas,Lanhoso,NAT,BURN,18.5,35,90,0,0,1,0,0,120,0,0.5,0.5,0,0.523598776,0.523598776,33.6,195,30,veg,16.8,0,0.6,0.4,0,0.643501109,0.411516846,Spot,reg
(4)Luilhas,Lanhoso,NAT,BURN,16.6,0,20,0,0,0,1,0,RM,0,0,1,0,0,1.570796327,45.6,170,30,rock,23.6,0,0,1,0,0,1.570796327,Unif,ok
(4)Luilhas,Lanhoso,NAT,BURN,16.1,30,75,0,0,0,1,0,RM,0,0.05,0.95,0,0.050020857,1.253235898,50.9,250,140,veg,28.9,0.1,0.2,0.7,0.100167421,0.201357921,0.775397497,Unif,reg
(4)Luilhas,Lanhoso,NAT,BURN,19.3,0,10,0,0,0,1,0,RM,0,0,1,0,0,1.570796327,30.8,450,100,veg,21.2,0,0.5,0.5,0,0.523598776,0.523598776,Unif,ok
(4)Luilhas,Lanhoso,NAT,BURN,16.9,70,45,0,0,1,0,0,400,0,0,1,0,0,1.570796327,26.8,430,70,rock,14.4,0,0,1,0,0,1.570796327,Unif,reg
(4)Luilhas,Lanhoso,NAT,BURN,16.2,45,60,0,0,1,0,0,120,0,0.4,0.6,0,0.411516846,0.643501109,43,200,50,veg,21.8,0,0.5,0.5,0,0.523598776,0.523598776,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,16.5,80,90,0,0,0,0,1,,0.1,0.05,0.85,0.100167421,0.050020857,1.015985294,35,390,20,wall,15,0.1,0.05,0.85,0.100167421,0.050020857,1.015985294,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,19,100,90,0,0,1,0,0,100,0.2,0.1,0.7,0.201357921,0.100167421,0.775397497,17.5,355,45,rock,22.5,0.2,0.1,0.7,0.201357921,0.100167421,0.775397497,Spot,ok
(3)Castelo,Lanhoso,HUM,UNBURN,27,50,0,0,0,0,0,1,,0,0.5,0.5,0,0.523598776,0.523598776,23.5,145,60,veg,12,0,0.5,0.5,0,0.523598776,0.523598776,Spot,ok
(3)Castelo,Lanhoso,HUM,UNBURN,24.5,35,10,0,0,0,0,1,,0,0.5,0.5,0,0.523598776,0.523598776,38,150,70,veg,24,0,0.5,0.5,0,0.523598776,0.523598776,Spot,ok
(3)Castelo,Lanhoso,HUM,UNBURN,31,20,90,0,0,0,0,1,,0.1,0.1,0.8,0.100167421,0.100167421,0.927295218,30.5,250,5,wall,17.5,0.1,0.1,0.8,0.100167421,0.100167421,0.927295218,Spot,reg
(3)Castelo,Lanhoso,HUM,UNBURN,24.5,0,0,0,0,0,0,1,,0,0,1,0,0,1.570796327,35.5,200,20,wall,31,0,0,1,0,0,1.570796327,Spot,reg
(3)Castelo,Lanhoso,HUM,UNBURN,25.5,77,0,0,0,0,0,1,,0,0.2,0.8,0,0.201357921,0.927295218,42,135,200,wall,32,0,0.2,0.8,0,0.201357921,0.927295218,Spot,ok
(3)Castelo,Lanhoso,HUM,UNBURN,19.5,30,90,0,0,0,0,1,,0.1,0.3,0.6,0.100167421,0.304692654,0.643501109,30,120,30,wall,10,0.1,0.3,0.6,0.100167421,0.304692654,0.643501109,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,19,60,90,0,0,0,0,1,,0,0.4,0.6,0,0.411516846,0.643501109,37.5,220,50,wall,20.5,0,0.4,0.6,0,0.411516846,0.643501109,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,21.5,0,0,0,0,0,0,1,,0,0.3,0.7,0,0.304692654,0.775397497,45,80,65,wall,13,0,0.3,0.7,0,0.304692654,0.775397497,Spot,reg
(3)Castelo,Lanhoso,HUM,UNBURN,19.5,5,10,0,0,0,0,1,,0,0.5,0.5,0,0.523598776,0.523598776,20.5,55,10,wall,23.5,0,0.5,0.5,0,0.523598776,0.523598776,Unif,ok
(3)Castelo,Lanhoso,HUM,UNBURN,19.5,0,0,0,0,0,0,1,,0,0,1,0,0,1.570796327,33,100,100,wall,25.5,0,0,1,0,0,1.570796327,Spot,reg
(3)Castelo,Lanhoso,HUM,UNBURN,21.5,80,20,0,0,0,0,1,,0,0,1,0,0,1.570796327,30.5,160,170,wall,7,0,0,1,0,0,1.570796327,Spot,ok
(3)Castelo,Lanhoso,HUM,UNBURN,22.5,70,90,0,0,0,0,1,,0.2,0.15,0.65,0.201357921,0.150568273,0.707584437,42.5,170,60,wall,28.5,0.5,0.1,0.4,0.523598776,0.100167421,0.411516846,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,23,45,40,0,0,0,0,1,,0.35,0,0.65,0.357571104,0,0.707584437,29,100,30,wall,26,0.35,0,0.65,0.357571104,0,0.707584437,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,,40,70,0,0,1,0,0,80,0.15,0,0.85,0.150568273,0,1.015985294,42.5,160,40,rock,20,0.15,0,0.85,0.150568273,0,1.015985294,Unif,ok
(3)Castelo,Lanhoso,HUM,UNBURN,,45,60,0,0,1,0,0,200,0.1,0,0.9,0.100167421,0,1.119769515,44.5,315,50,rock,19,0.1,0,0.9,0.100167421,0,1.119769515,Unif,ok
(3)Castelo,Lanhoso,HUM,UNBURN,,35,0,0,0,0,0,1,,0,0,1,0,0,1.570796327,35.5,173,65,wall,27,0,0,1,0,0,1.570796327,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,,30,90,0,0,0,0,1,,0,0,1,0,0,1.570796327,23,170,5,wall,17.5,0,0,1,0,0,1.570796327,Unif,ok
(3)Castelo,Lanhoso,HUM,UNBURN,,60,90,0,0,0,0,1,,0,0,1,0,0,1.570796327,28.5,190,5,wall,17,0,0,1,0,0,1.570796327,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,,0,0,0,0,0,0,1,,0,0,1,0,0,1.570796327,32.5,505,20,wall,25,0,0,1,0,0,1.570796327,Unif,ok
(3)Castelo,Lanhoso,HUM,UNBURN,,40,0,0,0,0,0,1,,0,0,1,0,0,1.570796327,24.5,400,70,wall,11.5,0,0,1,0,0,1.570796327,,ok
(3)Castelo,Lanhoso,HUM,UNBURN,,0,0,0,0,0,0,1,,0,0,1,0,0,1.570796327,45.5,180,370,wall,25,0,0,1,0,0,1.570796327,Spot,reg
(3)Castelo,Lanhoso,HUM,UNBURN,,0,0,0,0,1,0,0,200,0,0,1,0,0,1.570796327,43,250,40,rock,24,0.05,0.1,0.85,0.050020857,0.100167421,1.015985294,Spot,ok
(3)Castelo,Lanhoso,HUM,UNBURN,,50,0,0,0,0,0,1,,0.2,0.15,0.65,0.201357921,0.150568273,0.707584437,42,235,95,wall,19.5,0.1,0.1,0.8,0.100167421,0.100167421,0.927295218,Unif,ok
(3)Castelo,Lanhoso,HUM,UNBURN,,30,90,0,0,0,0,1,,0,0.3,0.7,0,0.304692654,0.775397497,25.5,145,10,wall,20,0,0.3,0.7,0,0.304692654,0.775397497,Spot,reg
(3)Castelo,Lanhoso,HUM,UNBURN,,0,0,0,1,0,0,0,,0,0.6,0.4,0,0.643501109,0.411516846,35,190,120,wall,35,0,0.2,0.8,0,0.201357921,0.927295218,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,23.5,0,0,0,0,0,0,1,,0,0,1,0,0,1.570796327,46.6,140,95,wall,60,0,0,1,0,0,1.570796327,Spot,ok
(3)Castelo,Lanhoso,HUM,UNBURN,21.8,35,90,0,0,0,0,1,,0,0,1,0,0,1.570796327,30.8,195,70,wall,13.1,0.3,0,0.7,0.304692654,0,0.775397497,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,22,25,90,0,0,0,0,1,,0,0,1,0,0,1.570796327,37.3,140,75,wall,39,0,0,1,0,0,1.570796327,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,20.7,20,90,0,0,0,0,1,,0,0,1,0,0,1.570796327,45.8,205,15,wall,35.7,0,0,1,0,0,1.570796327,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,22.3,40,0,0,0,1,0,0,50,0.05,0.1,0.85,0.050020857,0.100167421,1.015985294,31.7,170,50,rock,18.6,0.05,0.1,0.85,0.050020857,0.100167421,1.015985294,Unif,ok
(3)Castelo,Lanhoso,HUM,UNBURN,21.9,55,90,0,0,0,0,1,,0.05,0,0.95,0.050020857,0,1.253235898,36.4,115,85,wall,37.8,0.15,0,0.85,0.150568273,0,1.015985294,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,23.5,80,90,0,0,0,0,1,,0.2,0,0.8,0.201357921,0,0.927295218,52.3,145,10,wall,45.9,0.2,0,0.8,0.201357921,0,0.927295218,Spot,ok
(3)Castelo,Lanhoso,HUM,UNBURN,24.6,35,90,0,0,0,0,1,,0.3,0,0.7,0.304692654,0,0.775397497,18.6,230,120,wall,10.3,0.15,0,0.85,0.150568273,0,1.015985294,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,25.4,130,0,0,0,0,0,1,,0,0,1,0,0,1.570796327,42.3,165,50,wall,39.4,0,0,1,0,0,1.570796327,Unif,ok
(3)Castelo,Lanhoso,HUM,UNBURN,21.8,15,0,0,0,0,0,1,,0.4,0,0.6,0.411516846,0,0.643501109,26.4,135,10,wall,18.8,0.4,0,0.6,0.411516846,0,0.643501109,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,22.1,110,90,0,0,0,0,1,,0,0,1,0,0,1.570796327,30.1,130,90,wall,30.1,0,0,1,0,0,1.570796327,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,25.5,110,20,0,1,0,0,0,,0,1,0,0,1.570796327,0,33.8,210,40,veg,37.5,0.2,0.8,0,0.201357921,0.927295218,0,Spot,reg
(3)Castelo,Lanhoso,HUM,UNBURN,27.4,90,0,0,0,0,0,1,,0.3,0,0.7,0.304692654,0,0.775397497,46.3,155,110,wall,46.1,0.3,0,0.7,0.304692654,0,0.775397497,Unif,ok
(3)Castelo,Lanhoso,HUM,UNBURN,20.3,20,45,0,0,1,0,0,,0.6,0,0.4,0.643501109,0,0.411516846,42.4,135,120,rock,51.7,0.6,0,0.4,0.643501109,0,0.411516846,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,16.1,0,0,1,0,0,0,0,,0.5,0,0.5,0.523598776,0,0.523598776,33.9,150,75,wall,28.4,0.15,0,0.85,0.150568273,0,1.015985294,Spot,reg
(3)Castelo,Lanhoso,HUM,UNBURN,17.1,0,15,1,0,0,0,0,,0.15,0,0.85,0.150568273,0,1.015985294,31.6,265,15,wall,16.8,0.15,0,0.85,0.150568273,0,1.015985294,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,17.9,25,0,0,0,0,0,1,,0.15,0,0.85,0.150568273,0,1.015985294,40.2,65,20,wall,29.9,0.15,0,0.85,0.150568273,0,1.015985294,Spot,reg
(3)Castelo,Lanhoso,HUM,UNBURN,16.2,0,15,0,0,0,1,0,RM,0,0,1,0,0,1.570796327,29.6,320,100,wall,34,0,0,1,0,0,1.570796327,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,18.9,15,0,0,0,0,0,1,,0,0,1,0,0,1.570796327,31.7,220,155,wall,28.2,0,0,1,0,0,1.570796327,Spot,reg
(3)Castelo,Lanhoso,HUM,UNBURN,21.4,0,45,1,0,0,0,0,,0.9,0,0.1,1.119769515,0,0.100167421,42.3,255,175,soil,29,0.5,0,0.5,0.523598776,0,0.523598776,Unif,reg
(3)Castelo,Lanhoso,HUM,UNBURN,21.2,35,90,0,0,0,0,1,,0.2,0,0.8,0.201357921,0,0.927295218,19.8,205,20,wall,16.9,0.2,0,0.8,0.201357921,0,0.927295218,Unif,reg
